START_DATE,END_DATE,CATEGORY,START,PURPOSE,MILES,STOP,Cluster
2016-06-27 12:22:00,6-27-2016 13:02,Business,Mandeville,Unknown,0.7996655200793228,Metairie,0
2016-06-27 13:56:00,6-27-2016 14:05,Business,Metairie,Unknown,-0.29961665427986767,Kenner,4
2016-06-27 21:09:00,6-27-2016 21:19,Business,Jamestown Court,Unknown,-0.4456150680619476,Jamestown Court,4
2016-06-28 00:48:00,6-28-2016 1:05,Business,Morrisville,Customer Visit,-0.13644195652342536,Cary,4
2016-06-28 20:13:00,6-28-2016 20:33,Business,Cary,Meeting,-0.041972394664432394,Durham,2
2016-06-28 23:34:00,6-28-2016 23:59,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-06-29 08:56:00,6-29-2016 9:24,Business,Cary,Unknown,-0.17508859546574063,Morrisville,4
2016-06-29 10:22:00,6-29-2016 10:38,Business,Morrisville,Unknown,-0.17079452447215002,Cary,4
2016-06-29 11:49:00,6-29-2016 11:51,Business,Whitebridge,Unknown,-0.4198506421004041,Westpark Place,4
2016-06-29 12:11:00,6-29-2016 12:16,Business,Westpark Place,Unknown,-0.4112625001132229,Whitebridge,4
2016-06-29 20:11:00,6-29-2016 20:29,Business,Cary,Meeting,-0.041972394664432394,Durham,2
2016-06-29 23:38:00,6-30-2016 0:00,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-06-30 20:09:00,6-30-2016 20:26,Business,Cary,Meeting,-0.06344274963238533,Durham,2
2016-07-01 00:00:00,07-01-2016 00:25,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-07-01 09:34:00,07-01-2016 09:57,Business,Cary,Meeting,0.08255566414969466,Raleigh,2
2016-07-01 12:36:00,07-01-2016 13:00,Business,Raleigh,Meeting,-0.003325755722117092,Cary,2
2016-07-01 20:06:00,07-01-2016 20:24,Business,Cary,Meeting,-0.037678323670841826,Durham,2
2016-07-01 23:48:00,07-02-2016 00:09,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-07-02 20:18:00,07-02-2016 20:36,Business,Cary,Meeting,-0.05485460764520419,Durham,2
2016-07-02 23:48:00,07-03-2016 00:12,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-07-03 00:28:00,07-03-2016 00:38,Business,Cary,Errand-Supplies,-0.35543957719654534,Morrisville,4
2016-07-03 03:02:00,07-03-2016 03:08,Business,Morrisville,Errand-Supplies,-0.35543957719654534,Cary,4
2016-07-03 20:00:00,07-03-2016 20:18,Business,Cary,Meeting,-0.06344274963238533,Durham,2
2016-07-04 00:32:00,07-04-2016 00:47,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-07-04 17:31:00,07-04-2016 17:49,Business,Whitebridge,Meeting,-0.11067753056188179,Summerwinds,2
2016-07-04 18:23:00,07-04-2016 18:49,Business,Summerwinds,Temporary Site,-0.11497160155547242,Whitebridge,2
2016-07-04 20:00:00,07-04-2016 20:17,Business,Cary,Meeting,0.018144599245835846,Durham,2
2016-07-05 00:00:00,07-05-2016 00:05,Business,Parkwood,Errand-Supplies,-0.4370269260747665,Parkwood,4
2016-07-05 00:08:00,07-05-2016 00:28,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-07-05 16:48:00,07-05-2016 16:52,Business,Whitebridge,Errand-Supplies,-0.46279135203631,Whitebridge,4
2016-07-05 20:06:00,07-05-2016 20:26,Business,Cary,Unknown,-0.06344274963238533,Durham,2
2016-07-05 22:41:00,07-05-2016 23:02,Business,Durham,Unknown,-0.119265672549063,Morrisville,2
2016-07-06 00:33:00,07-06-2016 00:53,Business,Morrisville,Meal-Entertain,-0.2180293054016465,Cary,4
2016-07-06 09:06:00,07-06-2016 09:25,Business,Cary,Meeting,-0.06344274963238533,Durham,2
2016-07-06 12:48:00,07-06-2016 13:08,Business,Durham,Unknown,-0.06344274963238533,Cary,2
2016-07-06 20:04:00,07-06-2016 20:14,Business,Cary,Meal-Entertain,-0.3468514352093642,Morrisville,4
2016-07-06 23:46:00,07-06-2016 23:59,Business,Morrisville,Customer Visit,-0.35543957719654534,Cary,4
2016-07-07 08:22:00,07-07-2016 08:50,Business,Cary,Temporary Site,-0.14932416950419708,Morrisville,4
2016-07-07 10:27:00,07-07-2016 10:33,Business,Morrisville,Unknown,-0.1063834595682912,Cary,2
2016-07-07 12:59:00,07-07-2016 13:35,Business,Kenner,Unknown,0.06108530918174172,New Orleans,2
2016-07-08 09:50:00,07-08-2016 10:13,Business,CBD,Unknown,-0.15791231149137827,Pontchartrain Beach,4
2016-07-08 10:51:00,07-08-2016 11:12,Business,Pontchartrain Beach,Unknown,-0.1879708084465124,CBD,4
2016-07-08 13:48:00,07-08-2016 14:11,Business,New Orleans,Unknown,0.04820309620096993,Metairie,2
2016-07-08 17:11:00,07-08-2016 17:30,Business,Kenner,Unknown,0.07826159315610401,New Orleans,2
2016-07-09 09:03:00,07-09-2016 09:46,Business,New Orleans,Unknown,0.06967345116892287,Kenner,2
2016-07-09 09:52:00,07-09-2016 10:06,Business,Kenner,Unknown,-0.2781462993119147,Metairie,4
2016-07-09 10:15:00,07-09-2016 10:33,Business,Metairie,Unknown,-0.12355974354265357,New Orleans,4
2016-07-10 14:10:00,07-10-2016 14:17,Business,CBD,Unknown,-0.43273285508117587,St Thomas,4
2016-07-10 16:04:00,07-10-2016 16:15,Business,St Thomas,Unknown,-0.4112625001132229,CBD,4
2016-07-10 18:05:00,07-10-2016 18:21,Business,New Orleans,Unknown,0.09543787713046638,Kenner,2
2016-07-10 19:51:00,07-10-2016 20:08,Business,Kenner,Unknown,0.08684973514328523,New Orleans,2
2016-07-12 16:10:00,07-12-2016 16:45,Business,New Orleans,Unknown,0.039614954213788786,Kenner,2
2016-07-12 19:21:00,07-12-2016 19:26,Personal,Kenner,Unknown,-0.4284387840875853,Kenner,4
2016-07-12 23:47:00,7-13-2016 0:11,Personal,Morrisville,Unknown,-0.11497160155547242,Cary,2
2016-07-13 12:39:00,7-13-2016 13:20,Personal,Cary,Unknown,0.5205509054959345,Morrisville,2
2016-07-13 13:25:00,7-13-2016 13:39,Personal,Morrisville,Unknown,-0.3940862161388605,Morrisville,4
2016-07-13 13:42:00,7-13-2016 13:54,Personal,Morrisville,Unknown,-0.29961665427986767,Cary,4
2016-07-14 15:51:00,7-14-2016 15:59,Personal,Cary,Unknown,-0.3468514352093642,Morrisville,4
2016-07-14 16:03:00,7-14-2016 16:34,Business,Morrisville,Errand-Supplies,0.018144599245835846,Morrisville,2
2016-07-14 16:39:00,7-14-2016 20:05,Business,Morrisville,Unknown,7.897764872484565,Banner Elk,1
2016-07-15 11:32:00,7-15-2016 11:53,Personal,Banner Elk,Unknown,-0.13214788552983472,Banner Elk,4
2016-07-15 12:09:00,7-15-2016 12:19,Personal,Banner Elk,Unknown,-0.35114550620295465,Banner Elk,4
2016-07-15 12:35:00,7-15-2016 13:15,Personal,Banner Elk,Unknown,0.473316124566438,Elk Park,2
2016-07-15 15:03:00,7-15-2016 15:33,Personal,Elk Park,Unknown,0.035320883220198135,Banner Elk,2
2016-07-15 15:40:00,7-15-2016 15:52,Personal,Banner Elk,Unknown,-0.2953225832862771,Banner Elk,4
2016-07-16 13:14:00,7-16-2016 14:10,Personal,Banner Elk,Unknown,0.7180781712011017,Newland,0
2016-07-16 14:14:00,7-16-2016 14:30,Personal,Newland,Unknown,-0.3253810802414112,Newland,4
2016-07-16 15:29:00,7-16-2016 16:57,Personal,Newland,Unknown,1.3106599683166027,Boone,0
2016-07-16 19:42:00,7-16-2016 20:35,Personal,Boone,Unknown,0.5334331184767064,Banner Elk,2
2016-07-16 21:45:00,7-16-2016 22:18,Personal,Banner Elk,Unknown,0.06967345116892287,Banner Elk,2
2016-07-16 22:50:00,7-16-2016 23:03,Business,Banner Elk,Errand-Supplies,-0.29961665427986767,Banner Elk,4
2016-07-17 11:23:00,7-17-2016 11:50,Personal,Banner Elk,Charity ($),0.1598489420343252,Boone,2
2016-07-17 12:20:00,7-17-2016 15:25,Personal,Boone,Commute,7.249360152452385,Cary,1
2016-07-18 10:37:00,7-18-2016 10:49,Personal,Cary,Moving,-0.31249886726063947,Morrisville,4
2016-07-18 10:54:00,7-18-2016 11:15,Personal,Morrisville,Moving,-0.2266174473888277,Cary,4
2016-07-18 11:25:00,7-18-2016 11:36,Personal,Northwoods,Moving,-0.3468514352093642,Preston,4
2016-07-18 11:40:00,7-18-2016 11:56,Personal,Preston,Moving,-0.2867344412990959,Whitebridge,4
2016-07-18 17:12:00,7-18-2016 17:33,Business,Cary,Meeting,-0.1793826664593312,Apex,4
2016-07-18 18:32:00,7-18-2016 18:47,Business,Apex,Meal-Entertain,-0.2523818733503712,Cary,4
2016-07-18 19:07:00,7-18-2016 19:14,Business,Cary,Meal-Entertain,-0.3468514352093642,Morrisville,4
2016-07-18 20:28:00,7-18-2016 20:32,Business,Hazelwood,Errand-Supplies,-0.4499091390555382,Weston,4
2016-07-18 21:11:00,7-18-2016 21:19,Business,Morrisville,Meal-Entertain,-0.3253810802414112,Cary,4
2016-07-19 10:35:00,7-19-2016 10:51,Business,Whitebridge,Customer Visit,-0.2137352344080559,Stonewater,4
2016-07-19 10:56:00,7-19-2016 11:11,Business,Stonewater,Meeting,-0.35973364819013587,Lexington Park at Amberly,4
2016-07-19 11:30:00,7-19-2016 12:00,Business,Lexington Park at Amberly,Meal-Entertain,-0.11497160155547242,Whitebridge,2
2016-07-19 17:14:00,7-19-2016 17:24,Business,Whitebridge,Errand-Supplies,-0.3210870092478206,Chessington,4
2016-07-19 17:50:00,7-19-2016 18:08,Personal,Chessington,Unknown,-0.28244037030550534,Whitebridge,4
2016-07-20 17:12:00,7-20-2016 17:24,Personal,Whitebridge,Unknown,-0.3683217901773171,Edgehill Farms,4
2016-07-20 17:50:00,7-20-2016 17:57,Personal,Edgehill Farms,Unknown,-0.4284387840875853,Preston,4
2016-07-20 18:16:00,7-20-2016 18:20,Personal,Preston,Unknown,-0.4284387840875853,Whitebridge,4
2016-07-21 17:17:00,7-21-2016 17:23,Business,Whitebridge,Unknown,-0.3726158611709076,Edgehill Farms,4
2016-07-21 17:42:00,7-21-2016 17:51,Business,Edgehill Farms,Unknown,-0.38979214514527005,Burtrose,4
2016-07-21 18:27:00,7-21-2016 18:42,Business,Cary,Unknown,-0.3296751512350018,Morrisville,4
2016-07-21 19:30:00,7-21-2016 19:39,Business,Morrisville,Unknown,-0.36402771918372645,Cary,4
2016-07-22 10:42:00,7-22-2016 10:53,Business,Cary,Unknown,-0.3253810802414112,Morrisville,4
2016-07-22 11:11:00,7-22-2016 11:25,Business,Morrisville,Unknown,-0.2695581573247336,Cary,4
2016-07-22 11:37:00,7-22-2016 12:00,Business,Hazelwood,Unknown,-0.09779531758111007,Lexington Park at Amberly,2
2016-07-22 12:14:00,7-22-2016 12:31,Business,Cary,Unknown,-0.14503009851060653,Durham,4
2016-07-22 13:21:00,7-22-2016 13:42,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-07-22 14:27:00,7-22-2016 14:43,Business,Cary,Meal-Entertain,-0.2266174473888277,Morrisville,4
2016-07-22 15:49:00,7-22-2016 16:22,Business,Morrisville,Unknown,0.035320883220198135,Cary,2
2016-07-22 18:33:00,7-22-2016 18:51,Business,Wayne Ridge,Unknown,-0.14503009851060653,Whitebridge,4
2016-07-23 14:27:00,7-23-2016 14:44,Business,Cary,Unknown,-0.31679293825423,Morrisville,4
2016-07-23 14:48:00,7-23-2016 15:12,Business,Morrisville,Unknown,-0.0806190336067477,Cary,2
2016-07-23 15:15:00,7-23-2016 15:27,Business,Cary,Unknown,-0.35973364819013587,Morrisville,4
2016-07-23 15:50:00,7-23-2016 16:10,Business,Morrisville,Unknown,-0.2180293054016465,Cary,4
2016-07-23 20:17:00,7-23-2016 20:33,Business,Cary,Meeting,-0.041972394664432394,Durham,2
2016-07-23 23:18:00,7-23-2016 23:43,Business,Durham,Meeting,-0.06344274963238533,Cary,2
2016-07-25 10:35:00,7-25-2016 10:41,Business,Whitebridge,Unknown,-0.4241447130939947,Parkway,4
2016-07-25 10:47:00,7-25-2016 10:58,Business,Cary,Unknown,-0.2781462993119147,Morrisville,4
2016-07-25 11:04:00,7-25-2016 11:33,Business,Morrisville,Unknown,-0.14932416950419708,Cary,4
2016-07-25 11:37:00,7-25-2016 11:44,Business,Parkway,Unknown,-0.41555657110681354,Whitebridge,4
2016-07-26 15:43:00,7-26-2016 15:49,Business,Whitebridge,Unknown,-0.3940862161388605,Westpark Place,4
2016-07-26 17:14:00,7-26-2016 17:24,Business,Westpark Place,Unknown,-0.3983802871324512,Whitebridge,4
2016-07-26 20:52:00,7-26-2016 21:00,Business,Cary,Meal-Entertain,-0.38120400315808883,Morrisville,4
2016-07-26 22:31:00,7-26-2016 22:39,Business,Morrisville,Meal-Entertain,-0.38120400315808883,Cary,4
2016-07-27 19:08:00,7-27-2016 19:20,Business,Cary,Unknown,-0.3683217901773171,Morrisville,4
2016-07-27 21:34:00,7-27-2016 21:57,Business,Morrisville,Unknown,0.14267265805996282,Raleigh,2
2016-07-27 22:00:00,7-27-2016 22:26,Business,Raleigh,Unknown,0.13837858706637224,Morrisville,2
2016-07-28 00:04:00,7-28-2016 0:09,Business,Morrisville,Unknown,-0.38979214514527005,Cary,4
2016-07-29 15:45:00,7-29-2016 15:47,Business,Whitebridge,Unknown,-0.3940862161388605,Westpark Place,4
2016-07-29 17:27:00,7-29-2016 17:45,Business,Westpark Place,Meal-Entertain,-0.3940862161388605,Whitebridge,4
2016-07-30 17:02:00,7-30-2016 17:27,Business,Cary,Unknown,0.11261416110482875,Durham,2
2016-07-30 21:16:00,7-30-2016 21:41,Business,Durham,Unknown,0.08255566414969466,Cary,2
2016-07-31 17:30:00,7-31-2016 17:37,Business,Westpark Place,Unknown,-0.4112625001132229,Whitebridge,4
2016-08-01 12:47:00,08-01-2016 13:04,Business,Whitebridge,Unknown,-0.22232337639523708,Arlington Park at Amberly,4
2016-08-01 13:08:00,08-01-2016 13:19,Business,Arlington Park at Amberly,Unknown,-0.43273285508117587,Lexington Park at Amberly,4
2016-08-01 13:28:00,08-01-2016 13:46,Business,Lexington Park at Amberly,Unknown,-0.4069684291196323,Westpark Place,4
2016-08-01 13:52:00,08-01-2016 14:14,Business,Cary,Unknown,-0.19226487944010295,Apex,4
2016-08-01 15:40:00,08-01-2016 15:47,Business,Apex,Unknown,-0.2910285122926865,Cary,4
2016-08-01 16:18:00,08-01-2016 16:25,Business,Whitebridge,Unknown,-0.3683217901773171,Edgehill Farms,4
2016-08-01 16:29:00,08-01-2016 16:59,Business,Cary,Unknown,-0.09779531758111007,Morrisville,2
2016-08-01 17:23:00,08-01-2016 17:55,Business,Morrisville,Unknown,-0.14073602751701594,Cary,4
2016-08-02 08:11:00,08-02-2016 08:32,Business,Cary,Meeting,-0.12785381453624414,Morrisville,4
2016-08-02 11:51:00,08-02-2016 12:15,Business,Arlington,Unknown,-0.2781462993119147,Washington,4
2016-08-02 19:15:00,08-02-2016 19:23,Business,Kalorama Triangle,Unknown,-0.4456150680619476,K Street,4
2016-08-02 21:23:00,08-02-2016 21:29,Business,K Street,Unknown,-0.4456150680619476,Kalorama Triangle,4
2016-08-03 12:46:00,08-03-2016 13:00,Business,West End,Unknown,-0.40267435812604174,Northwest Rectangle,4
2016-08-03 14:59:00,08-03-2016 15:03,Business,K Street,Unknown,-0.4413209970683571,Kalorama Triangle,4
2016-08-03 16:00:00,08-03-2016 16:04,Business,Kalorama Triangle,Unknown,-0.4241447130939947,Downtown,4
2016-08-05 17:23:00,08-05-2016 17:30,Business,Connecticut Avenue,Unknown,-0.43273285508117587,Kalorama Triangle,4
2016-08-05 18:17:00,08-05-2016 18:21,Business,Kalorama Triangle,Unknown,-0.4112625001132229,Columbia Heights,4
2016-08-05 19:17:00,08-05-2016 19:27,Business,Columbia Heights,Unknown,-0.4241447130939947,Kalorama Triangle,4
2016-08-06 06:40:00,08-06-2016 06:58,Business,Washington,Unknown,-0.20514709242087475,Arlington,4
2016-08-06 09:31:00,08-06-2016 09:53,Business,Morrisville,Unknown,-0.14503009851060653,Cary,4
2016-08-07 17:14:00,08-07-2016 17:23,Business,Whitebridge,Unknown,-0.3726158611709076,Edgehill Farms,4
2016-08-07 17:28:00,08-07-2016 17:43,Business,Edgehill Farms,Customer Visit,-0.3726158611709076,Whitebridge,4
2016-08-07 18:17:00,08-07-2016 18:23,Business,Cary,Unknown,-0.38120400315808883,Morrisville,4
2016-08-07 20:15:00,08-07-2016 20:23,Business,Morrisville,Meal-Entertain,-0.38120400315808883,Cary,4
2016-08-08 16:17:00,08-08-2016 16:31,Business,Whitebridge,Unknown,-0.26526408633114296,Farmington Woods,4
2016-08-08 16:37:00,08-08-2016 16:50,Business,Farmington Woods,Unknown,-0.31679293825423,Edgehill Farms,4
2016-08-08 17:02:00,08-08-2016 17:13,Business,Edgehill Farms,Customer Visit,-0.3726158611709076,Whitebridge,4
2016-08-08 21:50:00,08-08-2016 22:15,Business,Cary,Unknown,-0.28244037030550534,Morrisville,4
2016-08-08 23:28:00,08-08-2016 23:37,Business,Morrisville,Customer Visit,-0.35114550620295465,Cary,4
2016-08-09 14:20:00,08-09-2016 14:38,Business,Whitebridge,Unknown,-0.19226487944010295,Waverly Place,4
2016-08-09 15:15:00,08-09-2016 15:36,Business,Cary,Unknown,0.15126080004714404,Raleigh,2
2016-08-09 16:04:00,08-09-2016 16:37,Business,Raleigh,Unknown,0.25861257488690864,Cary,2
2016-08-10 16:56:00,08-10-2016 17:24,Business,Cary,Unknown,0.06537938017533229,Durham,2
2016-08-10 17:53:00,08-10-2016 18:28,Business,Durham,Unknown,0.16843708402150642,Apex,2
2016-08-10 18:49:00,08-10-2016 18:50,Business,Apex,Unknown,-0.4456150680619476,Apex,4
2016-08-10 19:47:00,08-10-2016 20:02,Business,Apex,Unknown,-0.23091151838241827,Cary,4
2016-08-11 12:53:00,08-11-2016 13:00,Business,Whitebridge,Unknown,-0.3940862161388605,Heritage Pines,4
2016-08-11 13:14:00,08-11-2016 13:28,Business,Heritage Pines,Unknown,-0.29961665427986767,Edgehill Farms,4
2016-08-11 13:32:00,08-11-2016 13:42,Business,Edgehill Farms,Unknown,-0.3683217901773171,Whitebridge,4
2016-08-11 18:37:00,08-11-2016 19:29,Business,Cary,Unknown,0.8726647269703627,Wake Forest,0
2016-08-11 20:59:00,08-11-2016 21:44,Business,Wake Forest,Unknown,0.881252868957544,Cary,0
2016-08-12 18:49:00,08-12-2016 18:52,Business,Whitebridge,Unknown,-0.4069684291196323,Westpark Place,4
2016-08-12 18:56:00,08-12-2016 19:05,Business,Westpark Place,Unknown,-0.4112625001132229,Whitebridge,4
2016-08-13 15:35:00,8-13-2016 15:58,Business,Cary,Meeting,-0.12785381453624414,Morrisville,4
2016-08-15 09:05:00,8-15-2016 9:52,Business,R?walpindi,Unknown,0.18131929700227814,Unknown Location,2
2016-08-15 15:20:00,8-15-2016 15:47,Business,Unknown Location,Unknown,0.11690823209841932,Unknown Location,2
2016-08-15 16:52:00,8-15-2016 17:30,Business,Unknown Location,Unknown,0.1856133679958687,Unknown Location,2
2016-08-15 19:08:00,8-15-2016 20:30,Business,Unknown Location,Temporary Site,0.6236086093421086,Unknown Location,0
2016-08-16 07:58:00,8-16-2016 8:11,Business,Unknown Location,Unknown,-0.14932416950419708,Unknown Location,4
2016-08-16 08:16:00,8-16-2016 8:23,Business,Unknown Location,Unknown,-0.3726158611709076,Unknown Location,4
2016-08-16 08:46:00,8-16-2016 8:53,Business,Unknown Location,Unknown,-0.2523818733503712,Unknown Location,4
2016-08-16 10:06:00,8-16-2016 10:27,Business,Unknown Location,Unknown,-0.24379373136319002,Islamabad,4
2016-08-16 10:31:00,8-16-2016 10:38,Business,Islamabad,Unknown,-0.4370269260747665,Islamabad,4
2016-08-16 11:47:00,8-16-2016 12:03,Business,Islamabad,Temporary Site,-0.24379373136319002,Unknown Location,4
2016-08-16 15:13:00,8-16-2016 15:36,Business,Unknown Location,Unknown,0.20708372296382163,Unknown Location,2
2016-08-17 10:17:00,8-17-2016 10:41,Business,Unknown Location,Unknown,-0.37690993216449825,Unknown Location,4
2016-08-17 10:57:00,8-17-2016 11:20,Business,Unknown Location,Unknown,0.031026812226607563,Unknown Location,2
2016-08-17 14:45:00,8-17-2016 14:50,Business,Unknown Location,Unknown,-0.4284387840875853,R?walpindi,4
2016-08-17 15:32:00,8-17-2016 15:47,Business,R?walpindi,Unknown,-0.2137352344080559,Islamabad,4
2016-08-17 16:29:00,8-17-2016 16:50,Business,Islamabad,Unknown,-0.17508859546574063,Unknown Location,4
2016-08-17 16:54:00,8-17-2016 17:00,Business,Unknown Location,Unknown,-0.2609700153375524,Unknown Location,4
2016-08-17 17:05:00,8-17-2016 17:34,Business,Unknown Location,Unknown,-0.2523818733503712,Unknown Location,4
2016-08-17 18:38:00,8-17-2016 18:57,Business,Unknown Location,Temporary Site,-0.15791231149137827,Unknown Location,4
2016-08-18 18:40:00,8-18-2016 19:07,Business,Unknown Location,Temporary Site,-0.16220638248496888,Unknown Location,4
2016-08-19 08:24:00,8-19-2016 8:45,Business,Unknown Location,Unknown,-0.16220638248496888,Noorpur Shahan,4
2016-08-19 08:54:00,8-19-2016 9:07,Business,Noorpur Shahan,Unknown,-0.3468514352093642,Islamabad,4
2016-08-19 09:27:00,8-19-2016 9:47,Business,Islamabad,Unknown,-0.20944116341446534,R?walpindi,4
2016-08-19 10:57:00,8-19-2016 11:06,Business,R?walpindi,Unknown,-0.40267435812604174,Unknown Location,4
2016-08-19 12:07:00,8-19-2016 12:24,Business,Unknown Location,Unknown,-0.24379373136319002,Islamabad,4
2016-08-19 15:51:00,8-19-2016 16:06,Business,Islamabad,Unknown,-0.35114550620295465,Islamabad,4
2016-08-19 17:12:00,8-19-2016 17:52,Business,Islamabad,Unknown,0.04820309620096993,Unknown Location,2
2016-08-21 10:00:00,8-21-2016 10:29,Business,Unknown Location,Airport-Travel,-0.16220638248496888,Unknown Location,4
2016-08-21 14:05:00,8-21-2016 14:34,Business,Unknown Location,Unknown,-0.15791231149137827,Unknown Location,4
2016-08-21 16:30:00,8-21-2016 17:02,Business,Unknown Location,Unknown,0.035320883220198135,Islamabad,2
2016-08-21 18:10:00,8-21-2016 18:17,Business,Islamabad,Unknown,-0.4284387840875853,Islamabad,4
2016-08-21 18:48:00,8-21-2016 19:24,Business,Islamabad,Unknown,0.37884656270744516,Unknown Location,2
2016-08-22 10:00:00,8-22-2016 10:44,Business,Unknown Location,Unknown,-0.0677368206259759,Islamabad,2
2016-08-22 11:07:00,8-22-2016 11:23,Business,Islamabad,Unknown,-0.2180293054016465,Unknown Location,4
2016-08-22 12:36:00,8-22-2016 12:49,Business,Unknown Location,Unknown,-0.2781462993119147,Islamabad,4
2016-08-22 13:02:00,8-22-2016 13:11,Business,Islamabad,Unknown,-0.4241447130939947,Islamabad,4
2016-08-22 14:07:00,8-22-2016 14:31,Business,Islamabad,Unknown,-0.020502039696479457,Unknown Location,2
2016-08-22 15:14:00,8-22-2016 15:49,Business,Unknown Location,Unknown,0.3273177107843581,Unknown Location,2
2016-08-22 15:59:00,8-22-2016 17:16,Business,Unknown Location,Unknown,0.3273177107843581,Unknown Location,2
2016-08-22 19:58:00,8-22-2016 20:50,Business,Unknown Location,Unknown,-0.14932416950419708,R?walpindi,4
2016-08-22 20:53:00,8-22-2016 21:31,Business,R?walpindi,Unknown,-0.31249886726063947,R?walpindi,4
2016-08-22 22:31:00,8-22-2016 23:00,Business,R?walpindi,Unknown,0.3144354978035863,Unknown Location,2
2016-08-23 08:10:00,8-23-2016 8:25,Business,Unknown Location,Unknown,-0.11497160155547242,Noorpur Shahan,2
2016-08-23 09:35:00,8-23-2016 10:09,Business,Noorpur Shahan,Unknown,-0.16650045347855946,Unknown Location,4
2016-08-23 12:59:00,8-23-2016 13:15,Business,Unknown Location,Unknown,-0.15791231149137827,Noorpur Shahan,4
2016-08-23 13:19:00,8-23-2016 13:30,Business,Noorpur Shahan,Unknown,-0.29961665427986767,Islamabad,4
2016-08-23 13:49:00,8-23-2016 14:04,Business,Islamabad,Unknown,-0.2738522283183241,Unknown Location,4
2016-08-23 15:07:00,8-23-2016 15:12,Business,Unknown Location,Unknown,-0.4069684291196323,Unknown Location,4
2016-08-23 15:15:00,8-23-2016 17:16,Business,Unknown Location,Unknown,-0.14932416950419708,Unknown Location,4
2016-08-23 17:42:00,8-23-2016 18:31,Business,Unknown Location,Unknown,0.27149478786768044,Unknown Location,2
2016-08-24 12:05:00,8-24-2016 12:56,Business,Unknown Location,Unknown,0.5935501123869745,Unknown Location,0
2016-08-24 13:01:00,8-24-2016 15:25,Business,Unknown Location,Unknown,3.6423405178362915,Unknown Location,3
2016-08-25 15:17:00,8-25-2016 16:22,Business,Unknown Location,Unknown,1.014369069758852,Unknown Location,0
2016-08-25 16:36:00,8-25-2016 16:56,Business,Unknown Location,Unknown,-0.2523818733503712,Unknown Location,4
2016-08-25 17:19:00,8-25-2016 19:20,Business,Unknown Location,Unknown,1.6756560027718026,Unknown Location,0
2016-08-25 19:25:00,8-25-2016 19:57,Business,Unknown Location,Unknown,-0.09350124658751949,Lahore,2
2016-08-25 22:58:00,8-25-2016 23:16,Business,Lahore,Unknown,-0.17508859546574063,Unknown Location,4
2016-08-26 09:06:00,8-26-2016 9:20,Business,Unknown Location,Unknown,-0.2738522283183241,Unknown Location,4
2016-08-26 11:14:00,8-26-2016 11:26,Business,Unknown Location,Unknown,-0.3253810802414112,Unknown Location,4
2016-08-26 12:10:00,8-26-2016 12:20,Business,Unknown Location,Unknown,-0.3210870092478206,Lahore,4
2016-08-26 14:10:00,8-26-2016 14:33,Business,Lahore,Unknown,-0.17079452447215002,Lahore,4
2016-08-26 15:23:00,8-26-2016 15:35,Business,Lahore,Unknown,-0.4241447130939947,Lahore,4
2016-08-26 15:59:00,8-26-2016 16:24,Business,Lahore,Unknown,-0.14932416950419708,Unknown Location,4
2016-08-26 16:55:00,8-26-2016 17:12,Business,Unknown Location,Unknown,-0.36402771918372645,Lahore,4
2016-08-26 18:42:00,8-26-2016 18:56,Business,Lahore,Unknown,-0.34255736421577354,Lahore,4
2016-08-26 19:31:00,8-26-2016 19:54,Business,Lahore,Unknown,-0.3253810802414112,Lahore,4
2016-08-26 20:06:00,8-26-2016 20:16,Business,Lahore,Unknown,-0.23520558937600883,Unknown Location,4
2016-08-27 09:34:00,8-27-2016 10:11,Business,Unknown Location,Unknown,-0.07632496261315713,Lahore,2
2016-08-27 11:47:00,8-27-2016 12:06,Business,Lahore,Unknown,-0.1879708084465124,Lahore,4
2016-08-27 12:12:00,8-27-2016 12:17,Business,Lahore,Unknown,-0.4499091390555382,Lahore,4
2016-08-27 14:01:00,8-27-2016 15:44,Business,Lahore,Unknown,3.230109702451595,Unknown Location,3
2016-08-27 16:15:00,8-27-2016 19:13,Business,Unknown Location,Unknown,6.248841610945779,Unknown Location,1
2016-08-28 09:57:00,8-28-2016 10:18,Business,Unknown Location,Unknown,-0.05485460764520419,Noorpur Shahan,2
2016-08-28 16:39:00,8-28-2016 16:55,Business,Noorpur Shahan,Unknown,-0.22232337639523708,Islamabad,4
2016-08-28 17:37:00,8-28-2016 17:55,Business,Islamabad,Unknown,-0.2609700153375524,Islamabad,4
2016-08-28 21:15:00,8-28-2016 21:59,Business,Islamabad,Unknown,0.031026812226607563,Unknown Location,2
2016-08-29 12:02:00,8-29-2016 12:31,Business,Unknown Location,Unknown,-0.02479611069007003,Islamabad,2
2016-08-29 13:38:00,8-29-2016 13:48,Business,Islamabad,Unknown,-0.30391072527345825,Islamabad,4
